sample,run_accession,instrument_platform,fastq_1,fastq_2,fasta
SRR5950507,SRR5950507,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950507_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950507_2.fastq.gz,
SRR5950508,SRR5950508,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950508_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950508_2.fastq.gz,
SRR5950509,SRR5950509,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950509_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950509_2.fastq.gz,
SRR5950510,SRR5950510,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950510_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950510_2.fastq.gz,
SRR5950511,SRR5950511,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950511_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950511_2.fastq.gz,
SRR5950512,SRR5950512,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950512_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950512_2.fastq.gz,
SRR5950513,SRR5950513,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950513_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950513_2.fastq.gz,
SRR5950514,SRR5950514,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950514_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950514_2.fastq.gz,
SRR5950515,SRR5950515,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950515_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950515_2.fastq.gz,
SRR5950516,SRR5950516,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950516_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950516_2.fastq.gz,
SRR5950517,SRR5950517,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950517_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950517_2.fastq.gz,
SRR5950518,SRR5950518,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950518_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950518_2.fastq.gz,
SRR5950519,SRR5950519,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950519_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950519_2.fastq.gz,
SRR5950520,SRR5950520,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950520_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950520_2.fastq.gz,
SRR5950521,SRR5950521,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950521_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950521_2.fastq.gz,
SRR5950522,SRR5950522,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950522_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950522_2.fastq.gz,
SRR5950523,SRR5950523,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950523_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950523_2.fastq.gz,
SRR5950524,SRR5950524,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950524_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950524_2.fastq.gz,
SRR5950525,SRR5950525,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950525_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950525_2.fastq.gz,
SRR5950526,SRR5950526,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950526_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950526_2.fastq.gz,
SRR5950527,SRR5950527,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950527_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950527_2.fastq.gz,
SRR5950528,SRR5950528,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950528_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950528_2.fastq.gz,
SRR5950529,SRR5950529,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950529_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950529_2.fastq.gz,
SRR5950530,SRR5950530,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950530_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950530_2.fastq.gz,
SRR5950531,SRR5950531,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950531_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950531_2.fastq.gz,
SRR5950532,SRR5950532,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950532_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950532_2.fastq.gz,
SRR5950533,SRR5950533,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950533_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950533_2.fastq.gz,
SRR5950534,SRR5950534,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950534_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950534_2.fastq.gz,
SRR5950535,SRR5950535,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950535_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950535_2.fastq.gz,
SRR5950536,SRR5950536,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950536_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950536_2.fastq.gz,
SRR5950537,SRR5950537,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950537_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950537_2.fastq.gz,
SRR5950538,SRR5950538,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950538_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950538_2.fastq.gz,
SRR5950539,SRR5950539,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950539_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950539_2.fastq.gz,
SRR5950540,SRR5950540,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950540_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950540_2.fastq.gz,
SRR5950541,SRR5950541,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950541_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950541_2.fastq.gz,
SRR5950542,SRR5950542,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950542_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950542_2.fastq.gz,
SRR5950543,SRR5950543,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950543_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950543_2.fastq.gz,
SRR5950544,SRR5950544,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950544_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950544_2.fastq.gz,
SRR5950545,SRR5950545,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950545_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950545_2.fastq.gz,
SRR5950546,SRR5950546,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950546_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950546_2.fastq.gz,
SRR5950547,SRR5950547,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950547_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950547_2.fastq.gz,
SRR5950548,SRR5950548,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950548_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950548_2.fastq.gz,
SRR5950549,SRR5950549,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950549_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950549_2.fastq.gz,
SRR5950550,SRR5950550,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950550_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950550_2.fastq.gz,
SRR5950551,SRR5950551,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950551_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950551_2.fastq.gz,
SRR5950552,SRR5950552,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950552_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950552_2.fastq.gz,
SRR5950553,SRR5950553,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950553_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950553_2.fastq.gz,
SRR5950554,SRR5950554,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950554_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950554_2.fastq.gz,
SRR5950555,SRR5950555,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950555_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950555_2.fastq.gz,
SRR5950556,SRR5950556,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950556_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950556_2.fastq.gz,
SRR5950557,SRR5950557,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950557_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950557_2.fastq.gz,
SRR5950558,SRR5950558,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950558_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950558_2.fastq.gz,
SRR5950559,SRR5950559,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950559_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950559_2.fastq.gz,
SRR5950560,SRR5950560,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950560_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950560_2.fastq.gz,
SRR5950561,SRR5950561,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950561_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950561_2.fastq.gz,
SRR5950562,SRR5950562,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950562_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950562_2.fastq.gz,
SRR5950563,SRR5950563,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950563_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950563_2.fastq.gz,
SRR5950564,SRR5950564,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950564_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950564_2.fastq.gz,
SRR5950565,SRR5950565,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950565_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950565_2.fastq.gz,
SRR5950566,SRR5950566,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950566_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950566_2.fastq.gz,
SRR5950567,SRR5950567,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950567_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950567_2.fastq.gz,
SRR5950568,SRR5950568,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950568_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950568_2.fastq.gz,
SRR5950569,SRR5950569,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950569_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950569_2.fastq.gz,
SRR5950570,SRR5950570,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950570_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950570_2.fastq.gz,
SRR5950571,SRR5950571,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950571_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950571_2.fastq.gz,
SRR5950572,SRR5950572,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950572_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950572_2.fastq.gz,
SRR5950573,SRR5950573,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950573_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950573_2.fastq.gz,
SRR5950574,SRR5950574,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950574_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950574_2.fastq.gz,
SRR5950575,SRR5950575,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950575_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950575_2.fastq.gz,
SRR5950576,SRR5950576,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950576_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950576_2.fastq.gz,
SRR5950577,SRR5950577,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950577_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950577_2.fastq.gz,
SRR5950578,SRR5950578,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950578_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950578_2.fastq.gz,
SRR5950579,SRR5950579,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950579_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950579_2.fastq.gz,
SRR5950580,SRR5950580,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950580_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950580_2.fastq.gz,
SRR5950581,SRR5950581,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950581_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950581_2.fastq.gz,
SRR5950582,SRR5950582,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950582_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950582_2.fastq.gz,
SRR5950583,SRR5950583,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950583_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950583_2.fastq.gz,
SRR5950584,SRR5950584,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950584_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950584_2.fastq.gz,
SRR5950585,SRR5950585,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950585_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950585_2.fastq.gz,
SRR5950586,SRR5950586,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950586_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950586_2.fastq.gz,
SRR5950587,SRR5950587,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950587_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950587_2.fastq.gz,
SRR5950588,SRR5950588,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950588_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950588_2.fastq.gz,
SRR5950589,SRR5950589,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950589_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950589_2.fastq.gz,
SRR5950590,SRR5950590,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950590_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950590_2.fastq.gz,
SRR5950591,SRR5950591,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950591_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950591_2.fastq.gz,
SRR5950592,SRR5950592,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950592_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950592_2.fastq.gz,
SRR5950593,SRR5950593,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950593_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950593_2.fastq.gz,
SRR5950594,SRR5950594,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950594_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950594_2.fastq.gz,
SRR5950595,SRR5950595,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950595_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950595_2.fastq.gz,
SRR5950596,SRR5950596,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950596_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950596_2.fastq.gz,
SRR5950597,SRR5950597,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950597_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950597_2.fastq.gz,
SRR5950598,SRR5950598,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950598_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950598_2.fastq.gz,
SRR5950599,SRR5950599,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950599_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950599_2.fastq.gz,
SRR5950600,SRR5950600,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950600_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950600_2.fastq.gz,
SRR5950601,SRR5950601,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950601_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950601_2.fastq.gz,
SRR5950602,SRR5950602,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950602_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950602_2.fastq.gz,
SRR5950603,SRR5950603,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950603_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950603_2.fastq.gz,
SRR5950604,SRR5950604,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950604_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950604_2.fastq.gz,
SRR5950605,SRR5950605,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950605_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950605_2.fastq.gz,
SRR5950606,SRR5950606,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950606_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950606_2.fastq.gz,
SRR5950607,SRR5950607,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950607_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950607_2.fastq.gz,
SRR5950608,SRR5950608,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950608_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950608_2.fastq.gz,
SRR5950609,SRR5950609,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950609_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950609_2.fastq.gz,
SRR5950610,SRR5950610,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950610_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950610_2.fastq.gz,
SRR5950611,SRR5950611,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950611_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950611_2.fastq.gz,
SRR5950612,SRR5950612,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950612_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950612_2.fastq.gz,
SRR5950613,SRR5950613,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950613_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950613_2.fastq.gz,
SRR5950614,SRR5950614,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950614_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950614_2.fastq.gz,
SRR5950615,SRR5950615,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950615_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950615_2.fastq.gz,
SRR5950616,SRR5950616,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950616_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950616_2.fastq.gz,
SRR5950617,SRR5950617,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950617_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950617_2.fastq.gz,
SRR5950618,SRR5950618,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950618_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950618_2.fastq.gz,
SRR5950619,SRR5950619,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950619_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950619_2.fastq.gz,
SRR5950620,SRR5950620,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950620_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950620_2.fastq.gz,
SRR5950621,SRR5950621,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950621_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950621_2.fastq.gz,
SRR5950622,SRR5950622,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950622_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950622_2.fastq.gz,
SRR5950623,SRR5950623,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950623_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950623_2.fastq.gz,
SRR5950624,SRR5950624,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950624_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950624_2.fastq.gz,
SRR5950625,SRR5950625,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950625_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950625_2.fastq.gz,
SRR5950626,SRR5950626,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950626_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950626_2.fastq.gz,
SRR5950627,SRR5950627,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950627_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950627_2.fastq.gz,
SRR5950628,SRR5950628,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950628_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950628_2.fastq.gz,
SRR5950629,SRR5950629,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950629_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950629_2.fastq.gz,
SRR5950630,SRR5950630,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950630_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950630_2.fastq.gz,
SRR5950631,SRR5950631,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950631_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950631_2.fastq.gz,
SRR5950632,SRR5950632,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950632_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950632_2.fastq.gz,
SRR5950633,SRR5950633,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950633_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950633_2.fastq.gz,
SRR5950634,SRR5950634,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950634_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5950634_2.fastq.gz,
