sample,run,instrument,fastq_1,fastq_2
SRR5936182,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936182_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936182_2.fastq.gz
SRR5936183,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936183_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936183_2.fastq.gz
SRR5936184,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936184_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936184_2.fastq.gz
SRR5936185,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936185_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936185_2.fastq.gz
SRR5936186,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936186_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936186_2.fastq.gz
SRR5936187,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936187_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936187_2.fastq.gz
SRR5936188,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936188_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936188_2.fastq.gz
SRR5936189,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936189_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936189_2.fastq.gz
SRR5936190,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936190_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936190_2.fastq.gz
SRR5936191,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936191_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936191_2.fastq.gz
SRR5936192,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936192_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936192_2.fastq.gz
SRR5936193,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936193_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936193_2.fastq.gz
SRR5936194,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936194_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936194_2.fastq.gz
SRR5936195,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936195_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936195_2.fastq.gz
SRR5936196,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936196_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936196_2.fastq.gz
SRR5936197,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936197_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936197_2.fastq.gz
SRR5936198,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936198_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936198_2.fastq.gz
SRR5936199,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936199_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936199_2.fastq.gz
SRR5936200,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936200_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936200_2.fastq.gz
SRR5936201,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936201_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936201_2.fastq.gz
SRR5936202,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936202_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936202_2.fastq.gz
SRR5936203,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936203_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936203_2.fastq.gz
SRR5936204,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936204_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936204_2.fastq.gz
SRR5936205,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936205_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936205_2.fastq.gz
SRR5936206,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936206_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936206_2.fastq.gz
SRR5936207,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936207_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936207_2.fastq.gz
SRR5936208,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936208_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936208_2.fastq.gz
SRR5936209,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936209_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936209_2.fastq.gz
SRR5936210,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936210_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936210_2.fastq.gz
SRR5936211,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936211_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936211_2.fastq.gz
SRR5936212,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936212_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936212_2.fastq.gz
SRR5936213,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936213_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936213_2.fastq.gz
SRR5936214,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936214_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936214_2.fastq.gz
SRR5936215,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936215_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936215_2.fastq.gz
SRR5936216,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936216_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936216_2.fastq.gz
SRR5936217,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936217_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936217_2.fastq.gz
SRR5936218,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936218_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936218_2.fastq.gz
SRR5936219,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936219_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936219_2.fastq.gz
SRR5936220,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936220_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936220_2.fastq.gz
SRR5936221,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936221_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936221_2.fastq.gz
SRR5936222,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936222_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936222_2.fastq.gz
SRR5936223,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936223_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936223_2.fastq.gz
SRR5936224,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936224_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936224_2.fastq.gz
SRR5936225,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936225_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936225_2.fastq.gz
SRR5936226,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936226_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936226_2.fastq.gz
SRR5936227,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936227_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936227_2.fastq.gz
SRR5936228,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936228_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936228_2.fastq.gz
SRR5936229,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936229_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936229_2.fastq.gz
SRR5936230,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936230_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936230_2.fastq.gz
SRR5936231,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936231_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936231_2.fastq.gz
SRR5936232,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936232_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936232_2.fastq.gz
SRR5936233,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936233_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936233_2.fastq.gz
SRR5936234,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936234_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936234_2.fastq.gz
SRR5936235,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936235_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936235_2.fastq.gz
SRR5936236,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936236_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936236_2.fastq.gz
SRR5936237,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936237_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936237_2.fastq.gz
SRR5936238,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936238_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936238_2.fastq.gz
SRR5936239,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936239_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5936239_2.fastq.gz
SRR5946605,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946605_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946605_2.fastq.gz
SRR5946606,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946606_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946606_2.fastq.gz
SRR5946607,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946607_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946607_2.fastq.gz
SRR5946608,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946608_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946608_2.fastq.gz
SRR5946609,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946609_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946609_2.fastq.gz
SRR5946610,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946610_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946610_2.fastq.gz
SRR5946611,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946611_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946611_2.fastq.gz
SRR5946612,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946612_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946612_2.fastq.gz
SRR5946613,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946613_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946613_2.fastq.gz
SRR5946614,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946614_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946614_2.fastq.gz
SRR5946615,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946615_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946615_2.fastq.gz
SRR5946616,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946616_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946616_2.fastq.gz
SRR5946617,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946617_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946617_2.fastq.gz
SRR5946618,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946618_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946618_2.fastq.gz
SRR5946619,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946619_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946619_2.fastq.gz
SRR5946620,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946620_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946620_2.fastq.gz
SRR5946621,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946621_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946621_2.fastq.gz
SRR5946622,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946622_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946622_2.fastq.gz
SRR5946623,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946623_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946623_2.fastq.gz
SRR5946624,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946624_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946624_2.fastq.gz
SRR5946625,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946625_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946625_2.fastq.gz
SRR5946626,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946626_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946626_2.fastq.gz
SRR5946627,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946627_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946627_2.fastq.gz
SRR5946628,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946628_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946628_2.fastq.gz
SRR5946629,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946629_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946629_2.fastq.gz
SRR5946630,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946630_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946630_2.fastq.gz
SRR5946631,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946631_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946631_2.fastq.gz
SRR5946632,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946632_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946632_2.fastq.gz
SRR5946633,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946633_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946633_2.fastq.gz
SRR5946634,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946634_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946634_2.fastq.gz
SRR5946635,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946635_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946635_2.fastq.gz
SRR5946636,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946636_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946636_2.fastq.gz
SRR5946637,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946637_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946637_2.fastq.gz
SRR5946638,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946638_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946638_2.fastq.gz
SRR5946639,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946639_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946639_2.fastq.gz
SRR5946640,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946640_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946640_2.fastq.gz
SRR5946641,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946641_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946641_2.fastq.gz
SRR5946642,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946642_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946642_2.fastq.gz
SRR5946643,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946643_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946643_2.fastq.gz
SRR5946644,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946644_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946644_2.fastq.gz
SRR5946645,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946645_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946645_2.fastq.gz
SRR5946646,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946646_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946646_2.fastq.gz
SRR5946647,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946647_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946647_2.fastq.gz
SRR5946648,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946648_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946648_2.fastq.gz
SRR5946649,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946649_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946649_2.fastq.gz
SRR5946650,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946650_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946650_2.fastq.gz
SRR5946651,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946651_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946651_2.fastq.gz
SRR5946652,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946652_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946652_2.fastq.gz
SRR5946653,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946653_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946653_2.fastq.gz
SRR5946654,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946654_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946654_2.fastq.gz
SRR5946656,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946656_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946656_2.fastq.gz
SRR5946657,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946657_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946657_2.fastq.gz
SRR5946658,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946658_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946658_2.fastq.gz
SRR5946659,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946659_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946659_2.fastq.gz
SRR5946660,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946660_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946660_2.fastq.gz
SRR5946661,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946661_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946661_2.fastq.gz
SRR5946662,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946662_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946662_2.fastq.gz
SRR5946663,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946663_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946663_2.fastq.gz
SRR5946664,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946664_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946664_2.fastq.gz
SRR5946665,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946665_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946665_2.fastq.gz
SRR5946666,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946666_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946666_2.fastq.gz
SRR5946667,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946667_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946667_2.fastq.gz
SRR5946668,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946668_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946668_2.fastq.gz
SRR5946669,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946669_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946669_2.fastq.gz
SRR5946670,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946670_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946670_2.fastq.gz
SRR5946671,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946671_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946671_2.fastq.gz
SRR5946672,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946672_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946672_2.fastq.gz
SRR5946673,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946673_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946673_2.fastq.gz
SRR5946674,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946674_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946674_2.fastq.gz
SRR5946675,PRJNA398089,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946675_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA398089/SRR5946675_2.fastq.gz
